,epoch,loss,target_name,target,estimate,error,abs_error,rel_abs_error
61,300,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
62,310,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
63,310,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
64,320,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
65,320,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
66,330,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
67,330,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
68,340,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
69,340,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
70,350,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
71,350,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
72,360,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
73,360,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
74,370,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
75,370,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
76,380,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
77,380,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
78,390,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
79,390,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
80,400,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
81,400,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
82,410,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
83,410,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
84,420,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
85,420,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
86,430,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
87,430,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
88,440,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
89,440,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
90,450,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
91,450,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
92,460,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
93,460,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
94,470,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
95,470,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
96,480,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
97,480,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
98,490,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
99,490,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
100,500,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
101,500,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
102,510,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
103,510,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
104,520,0.0,income_aged_20_30,245346.078125,245345.078125,-1.0,1.0,4.075875219372839e-06
105,520,0.0,income_aged_40_50,1237963.125,1237962.125,-1.0,1.0,8.077785030955587e-07
