Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
33,382.9959,318.1436,0.9998,1.0,4.6775,0.0,0.0,0.9898,0.993
34,126.5543,254.9927,0.9997,1.0,4.7104,0.0,0.0,0.9606,0.8606
35,68.6015,444.8278,0.9993,1.0,4.9146,0.0,0.0,0.9868,0.9908
36,70.2712,224.1279,0.9984,1.0,4.854,0.0,0.0,0.8436,0.974
37,180.4791,137.4033,0.9997,1.0,4.5939,0.0,0.0,0.9858,0.9896
38,103.0119,363.3642,0.9998,1.0,4.4859,0.0,0.0,0.9908,0.9834
39,240.4013,393.5624,0.9998,1.0,4.5742,0.0,0.0,0.9838,0.9946
40,94.8257,208.2199,0.9997,1.0,4.7055,0.0,0.0,0.9894,0.994
41,413.0147,321.2961,0.9999,1.0,4.8145,0.0,0.0,0.9942,0.9972
42,272.1401,279.3481,0.9999,1.0,4.6547,0.0,0.0,0.9833,0.9267
43,256.7372,425.8384,0.9999,1.0,4.7551,0.0,0.0,0.9567,0.8767
44,136.1927,282.9048,0.9998,1.0,4.8681,0.0,0.0,0.9936,0.9936
45,313.216,272.5934,0.9998,1.0,4.7628,0.0,0.0,0.9916,0.9958
46,400.8327,308.7812,0.9996,1.0,4.6741,0.0,0.0,0.9876,0.992
47,206.2712,246.8307,0.9999,1.0,4.7951,0.0,0.0,0.9908,0.9908
48,251.4015,252.0382,0.9998,1.0,4.7072,0.0,0.0,0.9868,0.9902
49,148.283,121.432,0.9998,1.0,4.8108,0.0,0.0,0.9708,0.9966
50,141.0464,323.9298,0.9998,1.0,4.8791,0.0,0.0,0.9918,0.9792
51,231.2731,293.7091,0.9998,1.0,4.7674,0.0,0.0,0.985,0.994
52,65.6669,312.1577,0.9998,1.0,4.8549,0.0,0.0,0.9922,0.981
53,362.3478,292.6615,0.9998,1.0,4.7678,0.0,0.0,0.9818,0.99
54,53.4119,339.4725,0.9998,1.0,4.8216,0.0,0.0,0.9946,0.9966
55,338.2073,147.3568,0.9997,1.0,4.9075,0.0,0.0,0.99,0.9932
56,16.9325,173.4621,0.9997,1.0,4.4553,0.0,0.0,0.95,0.9833
57,66.4424,380.0739,0.9996,1.0,4.8347,0.0,0.0,0.984,0.9858
58,192.3875,313.3106,0.9999,1.0,4.7088,0.0,0.0,0.9946,0.995
59,390.7767,281.2797,0.9999,1.0,4.8109,0.0,0.0,0.9816,0.9876
60,372.0339,398.2791,0.9999,1.0,4.6724,0.0,0.0,0.993,0.996
61,228.5484,226.689,0.9996,1.0,4.9016,0.0,0.0,0.9926,0.9946
62,304.04,352.548,0.9997,1.0,4.7712,0.0,0.0,0.9844,0.977
63,88.275,116.3747,0.9938,1.0,4.9961,0.0,0.0,0.8533,0.9933
64,145.9664,69.3796,0.9997,1.0,4.8789,0.0,0.0,0.9746,0.9952
65,242.8823,305.185,0.9999,1.0,4.7581,0.0,0.0,0.9786,0.9862
66,65.4905,221.6226,0.9997,1.0,4.8096,0.0,0.0,0.9694,0.9962
67,230.2764,337.0745,0.9999,1.0,4.893,0.0,0.0,0.9964,0.9964
68,104.316,268.5499,0.9998,1.0,4.7413,0.0,0.0,0.9928,0.995
69,16.1816,305.7197,0.9998,1.0,4.8374,0.0,0.0,0.9908,0.9912
70,98.2457,308.6413,0.9996,1.0,4.7086,0.0,0.0,0.9928,0.9976
71,144.696,157.8708,0.9998,1.0,4.8463,0.0,0.0,0.7238,0.7256
72,288.9241,301.1973,0.9999,1.0,4.8745,0.0,0.0,0.9534,0.95
73,151.6928,323.4308,0.9998,1.0,4.8748,0.0,0.0,0.992,0.9958
74,379.5755,359.2709,0.9999,1.0,4.8144,0.0,0.0,0.9958,0.998
75,196.8277,339.7525,0.9998,1.0,4.769,0.0,0.0,0.939,0.9482
76,40.3757,249.3194,0.9997,1.0,4.702,0.0,0.0,0.9796,0.9848
77,239.1799,462.6572,0.9998,1.0,4.8065,0.0,0.0,0.9852,0.9864
78,203.3913,215.1189,0.9998,1.0,4.8612,0.0,0.0,0.9808,0.9836
79,25.2901,351.4017,0.9998,1.0,4.7861,0.0,0.0,0.9928,0.996
80,178.3514,136.4382,0.9998,1.0,5.0428,0.0,0.0,0.99,0.9868
81,133.1208,96.6432,0.9997,1.0,4.9614,0.0,0.0,0.991,0.9968
82,192.245,270.5656,0.9998,1.0,4.8151,0.0,0.0,0.996,0.9962
83,43.3603,290.1535,0.9998,1.0,4.7214,0.0,0.0,0.9324,0.902
84,311.8718,422.5417,0.9998,1.0,4.666,0.0,0.0,0.9928,0.9952
85,185.088,400.5422,0.9999,1.0,4.7453,0.0,0.0,0.9816,0.9832
86,196.6001,270.1132,0.9998,1.0,4.8899,0.0,0.0,0.9962,0.9954
87,242.8243,336.6491,0.9998,1.0,4.8244,0.0,0.0,0.9926,0.9914
88,113.6099,228.4398,0.9998,1.0,4.6896,0.0,0.0,0.9928,0.9962
89,206.2965,237.053,0.9998,1.0,4.9479,0.0,0.0,0.9888,0.9892
90,186.5573,276.9784,0.9994,1.0,4.8031,0.0,0.0,0.9854,0.9886
91,119.0252,92.1041,0.9998,1.0,4.8932,0.0,0.0,0.995,0.9974
92,171.2519,250.3369,0.9998,1.0,4.8277,0.0,0.0,0.9858,0.9892
93,32.1261,335.285,0.9997,1.0,4.9105,0.0,0.0,0.9778,0.9908
94,464.4031,255.8865,0.9998,1.0,4.7197,0.0,0.0,0.9932,0.998
95,172.2055,323.2928,0.9994,1.0,4.8023,0.0,0.0,0.9848,0.9918
96,188.8,253.1315,0.9996,1.0,4.8526,0.0,0.0,0.9852,0.9856
97,266.5481,187.8731,0.9998,1.0,4.9499,0.0,0.0,0.9874,0.9886
98,358.3296,353.6564,0.9999,1.0,4.7747,0.0,0.0,0.9858,0.9858
99,199.1122,322.7479,0.9998,1.0,4.8324,0.0,0.0,0.9888,0.9902
100,242.7027,167.0907,0.9994,1.0,4.6486,0.0,0.0,0.9642,0.9912
101,75.786,220.2173,0.9998,1.0,4.8441,0.0,0.0,0.9946,0.9958
102,162.8147,248.1503,0.9997,1.0,4.7867,0.0,0.0,0.9514,0.9558
103,128.0137,122.9155,0.9998,1.0,4.6947,0.0,0.0,0.9928,0.995
104,212.1045,218.4332,0.9996,1.0,4.7838,0.0,0.0,0.9942,0.9976
105,44.3818,189.1534,0.9998,1.0,4.8834,0.0,0.0,0.9856,0.9922
106,221.0305,367.6159,0.9999,1.0,4.7748,0.0,0.0,0.9884,0.9814
107,159.45,252.9047,0.9999,1.0,4.9859,0.0,0.0,0.9926,0.9928
108,184.8784,194.7819,0.9998,1.0,4.8576,0.0,0.0,0.9928,0.9924
109,304.1549,288.0342,0.9997,1.0,4.794,0.0,0.0,0.9742,0.9756
110,270.7707,264.2708,0.998,1.0,4.8345,0.0,0.0,0.9784,0.9956
111,282.5461,200.0785,0.9997,1.0,4.8997,0.0,0.0,0.9906,0.9964
112,41.2563,252.6319,0.9998,1.0,4.9312,0.0,0.0,0.99,0.991
113,58.1203,187.8955,0.9998,1.0,4.9637,0.0,0.0,0.9934,0.9966
114,260.2492,252.6428,0.9998,1.0,4.8845,0.0,0.0,0.9914,0.9876
115,191.6301,120.6556,0.9998,1.0,4.743,0.0,0.0,0.9946,0.9968
116,52.2708,271.3582,0.9998,1.0,4.9313,0.0,0.0,0.9888,0.9936
117,187.8149,206.0022,0.9993,1.0,4.793,0.0,0.0,0.9916,0.9938
118,247.655,233.5928,0.9998,1.0,4.7375,0.0,0.0,0.9938,0.9968
119,149.4441,309.7791,0.999,1.0,4.7927,0.0,0.0,0.9876,0.9958
120,352.7852,249.0321,0.9997,1.0,4.8878,0.0,0.0,0.9934,0.9932
121,127.2691,328.2298,0.9995,1.0,4.8477,0.0,0.0,0.9852,0.9942
122,305.7325,362.7649,0.9999,1.0,4.7315,0.0,0.0,0.9946,0.9946
123,227.4599,187.4833,0.9996,1.0,4.8206,0.0,0.0,0.9916,0.996
124,155.2588,134.575,0.9997,1.0,4.8814,0.0,0.0,0.993,0.9962
125,30.0158,245.6853,0.9996,1.0,4.9773,0.0,0.0,0.9578,0.9884
126,75.1224,81.5831,0.9995,1.0,4.8313,0.0,0.0,0.9732,0.9742
