Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
27,175.7477,222.4929,0.9997,1.0,4.7593,0.0,0.0,0.995,0.9972
28,268.6195,40.2514,0.9997,1.0,4.8477,0.0,0.0,0.9916,0.9966
29,114.7282,216.9979,0.9999,1.0,4.9764,0.0,0.0,0.99,0.9844
30,400.1305,312.2041,0.9999,1.0,4.8289,0.0,0.0,0.9918,0.9928
31,347.4204,376.539,0.9999,1.0,4.875,0.0,0.0,0.9898,0.9902
32,378.0739,363.65,0.9999,1.0,4.7828,0.0,0.0,0.988,0.9916
33,337.9527,55.5773,0.9994,1.0,4.6346,0.0,0.0,0.9494,0.9394
34,370.0382,175.3489,0.9999,1.0,5.0364,0.0,0.0,0.9356,0.9396
35,197.2386,291.4603,0.9998,1.0,5.0,0.0,0.0,0.9264,0.9508
36,403.2468,326.6808,0.9999,1.0,4.8973,0.0,0.0,0.9922,0.9922
37,298.677,66.9791,0.9995,1.0,4.7642,0.0,0.0,0.9236,0.9144
38,265.8047,34.438,0.9999,1.0,4.8258,0.0,0.0,0.9374,0.8874
39,369.1329,22.1823,0.9998,1.0,4.7272,0.0,0.0,0.9922,0.9904
40,403.7482,37.8233,0.9987,1.0,4.8818,0.0,0.0,0.9788,0.9812
41,366.2179,270.5272,0.9998,1.0,4.7954,0.0,0.0,0.9848,0.9946
42,263.1667,183.4781,0.9998,1.0,4.8564,0.0,0.0,0.9764,0.986
43,360.6502,29.7971,0.9998,1.0,4.9817,0.0,0.0,0.9898,0.988
44,446.81,316.6115,0.9998,1.0,4.8961,0.0,0.0,0.9876,0.9894
45,227.7026,327.5084,0.9998,1.0,4.8359,0.0,0.0,0.9872,0.9878
46,379.4442,88.5085,0.9997,1.0,4.8847,0.0,0.0,0.9938,0.9948
47,215.6043,160.7642,0.9998,1.0,4.7239,0.0,0.0,0.9472,0.9396
48,236.245,83.2988,0.9998,1.0,4.9415,0.0,0.0,0.9902,0.9846
49,243.621,115.6324,0.9997,1.0,4.8063,0.0,0.0,0.7478,0.7218
50,416.4685,307.9964,0.9998,1.0,4.7742,0.0,0.0,0.6872,0.6782
51,316.753,383.8464,0.9995,1.0,5.0096,0.0,0.0,0.9932,0.9926
52,86.7556,110.2063,0.9997,1.0,4.9268,0.0,0.0,0.9872,0.9806
53,282.1534,83.2328,0.9997,1.0,5.0342,0.0,0.0,0.9834,0.9634
54,238.4748,274.0126,0.9999,1.0,5.0583,0.0,0.0,0.9954,0.9792
55,215.3219,158.9284,0.9998,1.0,4.9857,0.0,0.0,0.9844,0.9638
56,321.3911,53.318,0.9998,1.0,4.8269,0.0,0.0,0.9896,0.9928
57,254.6922,321.1082,0.9999,1.0,4.9655,0.0,0.0,0.9886,0.9738
58,372.9071,17.638,0.9998,1.0,4.9085,0.0,0.0,0.974,0.9714
59,376.2669,59.3083,0.9996,1.0,4.783,0.0,0.0,0.9552,0.9624
60,350.9605,31.5975,0.9997,1.0,4.8917,0.0,0.0,0.972,0.9534
61,324.6089,50.7752,0.9997,1.0,4.7846,0.0,0.0,0.992,0.9906
62,283.6578,221.0982,0.9997,1.0,4.8949,0.0,0.0,0.9942,0.994
63,356.8043,352.1153,0.9998,1.0,4.9927,0.0,0.0,0.9946,0.993
64,254.963,276.2744,0.9998,1.0,4.8854,0.0,0.0,0.9948,0.9964
65,103.0299,66.7012,0.9995,1.0,5.0213,0.0,0.0,0.9862,0.9874
66,294.1879,18.7539,0.9995,1.0,4.9758,0.0,0.0,0.9638,0.9318
67,186.4011,66.6906,0.9997,1.0,4.8346,0.0,0.0,0.9776,0.9762
68,316.6216,66.5309,0.9998,1.0,4.9117,0.0,0.0,0.9908,0.9842
69,288.4829,59.7853,0.9998,1.0,5.0263,0.0,0.0,0.8982,0.8602
70,250.6127,33.909,0.9998,1.0,5.1362,0.0,0.0,0.9898,0.989
71,446.0795,198.5332,0.9999,1.0,5.0417,0.0,0.0,0.6834,0.66
72,167.8819,32.4674,0.9997,1.0,4.8557,0.0,0.0,0.988,0.9862
73,159.5477,81.5292,0.9996,1.0,5.0391,0.0,0.0,0.9934,0.9954
74,377.0839,77.9152,0.9998,1.0,4.8042,0.0,0.0,0.975,0.9894
75,341.2152,344.465,0.9998,1.0,4.9637,0.0,0.0,0.992,0.993
76,156.7416,69.6829,0.9997,1.0,4.8978,0.0,0.0,0.9912,0.9944
77,419.7164,111.658,0.9999,1.0,4.7943,0.0,0.0,0.9688,0.9728
78,445.3996,462.0038,0.9998,1.0,4.9292,0.0,0.0,0.9868,0.9804
79,396.5953,493.9728,0.9999,1.0,4.8828,0.0,0.0,0.9892,0.9876
80,236.4494,284.3565,0.9998,1.0,5.0038,0.0,0.0,0.991,0.9912
81,343.1177,317.137,0.9998,1.0,4.9348,0.0,0.0,0.98,0.9784
82,390.1493,111.3204,0.9999,1.0,4.7788,0.0,0.0,0.991,0.9898
83,266.8276,342.9052,0.9999,1.0,5.0185,0.0,0.0,0.9928,0.9484
84,257.6087,266.4673,0.9999,1.0,4.8483,0.0,0.0,0.9868,0.9882
85,325.2777,60.9812,0.9996,1.0,4.976,0.0,0.0,0.9946,0.991
86,311.327,143.6225,0.9998,1.0,4.9259,0.0,0.0,0.9906,0.9764
87,179.2399,46.0536,0.9996,1.0,5.0899,0.0,0.0,0.9656,0.974
88,115.9285,173.5477,0.9995,1.0,5.1202,0.0,0.0,0.9882,0.987
89,63.4885,114.7681,0.999,1.0,5.0169,0.0,0.0,0.9854,0.9946
90,178.8075,245.0213,0.9998,1.0,5.0851,0.0,0.0,0.9958,0.9928
91,377.6894,254.907,0.9999,1.0,5.0222,0.0,0.0,0.9938,0.9956
92,143.8156,350.1087,0.9998,1.0,4.7643,0.0,0.0,0.9894,0.987
93,386.3308,400.0952,0.9998,1.0,4.9967,0.0,0.0,0.9838,0.9846
94,134.1623,232.8683,0.9996,1.0,5.0132,0.0,0.0,0.9858,0.9946
95,381.222,80.132,0.9998,1.0,4.9539,0.0,0.0,0.9864,0.98
96,325.1436,269.2182,0.9997,1.0,4.9983,0.0,0.0,0.9884,0.994
97,328.7199,116.8714,0.9999,1.0,5.0427,0.0,0.0,0.9934,0.9956
98,350.6362,159.2943,0.9999,1.0,4.9386,0.0,0.0,0.996,0.9942
99,61.4447,54.4762,0.9997,1.0,4.8555,0.0,0.0,0.9874,0.9918
100,371.9708,196.0807,0.9998,1.0,4.9955,0.0,0.0,0.9784,0.9814
101,74.1649,26.8616,0.9998,1.0,4.9524,0.0,0.0,0.9938,0.9934
102,324.5282,211.1163,0.9998,1.0,4.8765,0.0,0.0,0.9938,0.9932
103,341.8945,53.1376,0.9999,1.0,5.0139,0.0,0.0,0.989,0.993
104,171.2737,155.8153,0.9996,1.0,4.9499,0.0,0.0,0.9864,0.992
105,398.6311,80.4511,0.9999,1.0,4.8132,0.0,0.0,0.9968,0.9976
106,347.1124,189.8315,0.9998,1.0,4.95,0.0,0.0,0.9908,0.9916
107,287.3074,337.7492,0.9999,1.0,4.869,0.0,0.0,0.9744,0.9738
108,426.1614,23.5345,0.9991,1.0,4.9212,0.0,0.0,0.6926,0.6894
109,184.1411,56.5104,0.9998,1.0,5.1544,0.0,0.0,0.9772,0.9682
110,277.7137,385.4351,0.9998,1.0,5.027,0.0,0.0,0.9906,0.995
111,163.447,193.7798,0.9996,1.0,4.9992,0.0,0.0,0.9868,0.985
112,357.6612,33.3604,0.9981,1.0,4.9454,0.0,0.0,0.907,0.9156
113,457.5119,327.0623,0.9999,1.0,4.9922,0.0,0.0,0.993,0.9922
114,264.2753,290.6519,0.9998,1.0,5.0683,0.0,0.0,0.94,0.9386
115,119.9338,131.9893,0.9997,1.0,5.1454,0.0,0.0,0.9856,0.9864
116,177.9408,300.407,0.9997,1.0,5.0067,0.0,0.0,0.9954,0.9976
117,236.7842,198.5773,0.9999,1.0,4.8733,0.0,0.0,0.9934,0.9902
118,157.2614,138.9941,0.9997,1.0,4.9527,0.0,0.0,0.9926,0.9922
119,404.8621,301.4167,0.9998,1.0,4.7815,0.0,0.0,0.9946,0.9976
120,3.1809,2.2087,0.7963,1.0,4.917,0.0,0.0,0.82,0.92
121,390.9653,195.0609,0.9997,1.0,4.9666,0.0,0.0,0.9798,0.9902
122,206.7844,246.3251,0.9998,1.0,5.0917,0.0,0.0,0.9912,0.9882
123,257.5618,17.1395,0.9988,1.0,5.1592,0.0,0.0,0.9696,0.8028
124,240.9034,17.3482,0.9997,1.0,4.9264,0.0,0.0,0.9176,0.9066
125,140.9137,55.4896,0.9996,1.0,5.1987,0.0,0.0,0.987,0.955
126,331.218,18.7185,0.9998,1.0,5.068,0.0,0.0,0.8982,0.9082
