# D1M* Full: crust + core
# From C. Mondal, X. Viñas, M. Centelles, and J.N. De, Phys. Rev. C 102, 015802 (2020)
#ρav      E/A-mn   P          E/V        P           Xn       Xe       Xμ
#(fm-3 )  (MeV)   (MeV fm-3 ) (g cm-3)   (erg cm-3)
# crust
0.14     11.77626    1.22382 2.3729e+14  1.9608e+33  0.04166  0.04098  0.00068
0.15     12.36780    1.54275 2.5440e+14  2.4718e+33  0.04232  0.04090  0.00141
0.16     13.02104    1.91706 2.7154e+14  3.0715e+33  0.04288  0.04072  0.00216
0.17     13.73982    2.35077 2.8873e+14  3.7663e+33  0.04337  0.04048  0.00289
0.18     14.52609    2.84784 3.0597e+14  4.5627e+33  0.04379  0.04021  0.00358
0.21     17.29766    4.75742 3.5800e+14  7.6222e+33  0.04483  0.03938  0.00545
0.24     20.69063    7.36949 4.1059e+14  1.1807e+34  0.04567  0.03864  0.00704
0.27     24.69654   10.77234 4.6385e+14  1.7259e+34  0.04647  0.03804  0.00843
0.30     29.29993   15.04513 5.1785e+14  2.4105e+34  0.04732  0.03763  0.00969
0.33     34.48178   20.25854 5.7268e+14  3.2458e+34  0.04830  0.03741  0.01089
0.36     40.22117   26.47535 6.2842e+14  4.2418e+34  0.04945  0.03739  0.01207
0.39     46.49613   33.75094 6.8515e+14  5.4075e+34  0.05083  0.03756  0.01327
0.42     53.28414   42.13356 7.4294e+14  6.7505e+34  0.05246  0.03794  0.01451
0.45     60.56242   51.66452 8.0185e+14  8.2776e+34  0.05437  0.03853  0.01584
0.48     68.30797   62.37829 8.6193e+14  9.9941e+34  0.05661  0.03934  0.01727
0.51     76.49773   74.30242 9.2325e+14  1.1905e+35  0.05920  0.04038  0.01882
0.54     85.10850   87.45746 9.8585e+14  1.4012e+35  0.06217  0.04165  0.02053
0.57     94.11700  101.85674 1.0498e+15  1.6319e+35  0.06556  0.04316  0.02240
0.60    103.49989  117.50632 1.1151e+15  1.8827e+35  0.06940  0.04493  0.02447
0.63    113.23382  134.40496 1.1817e+15  2.1534e+35  0.07371  0.04697  0.02674
0.66    123.29558  152.54446 1.2499e+15  2.4440e+35  0.07851  0.04928  0.02923
0.69    133.66233  171.91034 1.3194e+15  2.7543e+35  0.08381  0.05186  0.03195
0.72    144.31192  192.48320 1.3904e+15  3.0839e+35  0.08961  0.05470  0.03491
0.75    155.22325  214.24048 1.4630e+15  3.4325e+35  0.09589  0.05780  0.03809
0.78    166.37673  237.15886 1.5370e+15  3.7997e+35  0.10262  0.06113  0.04148
0.81    177.75459  261.21683 1.6125e+15  4.1852e+35  0.10974  0.06467  0.04507
0.84    189.34119  286.39706 1.6896e+15  4.5886e+35  0.11718  0.06837  0.04881
0.87    201.12315  312.68832 1.7682e+15  5.0098e+35  0.12488  0.07220  0.05268
0.90    213.08924  340.08655 1.8484e+15  5.4488e+35  0.13275  0.07612  0.05663
0.93    225.23028  368.59505 1.9301e+15  5.9055e+35  0.14070  0.08007  0.06063
0.96    237.53882  398.22395 2.0135e+15  6.3803e+35  0.14868  0.08403  0.06464
0.99    250.00888  428.98910 2.0984e+15  6.8732e+35  0.15660  0.08796  0.06863
1.02    262.63561  460.91087 2.1850e+15  7.3846e+35  0.16442  0.09184  0.07258
1.05    275.41506  494.01278 2.2731e+15  7.9150e+35  0.17208  0.09563  0.07645
1.08    288.34398  528.32039 2.3630e+15  8.4646e+35  0.17956  0.09933  0.08023
1.11    301.41961  563.86039 2.4545e+15  9.0340e+35  0.18683  0.10292  0.08391
1.14    314.63960  600.65982 2.5477e+15  9.6236e+35  0.19387  0.10639  0.08749
1.17    328.00187  638.74563 2.6426e+15  1.0234e+36  0.20067  0.10973  0.09094
1.20    341.50460  678.14433 2.7392e+15  1.0865e+36  0.20723  0.11295  0.09428
1.23    355.14611  718.88173 2.8376e+15  1.1518e+36  0.21354  0.11605  0.09749
1.26    368.92487  760.98288 2.9378e+15  1.2192e+36  0.21961  0.11902  0.10059
1.29    382.83948  804.47197 3.0397e+15  1.2889e+36  0.22544  0.12187  0.10356
1.32    396.88859  849.37238 3.1435e+15  1.3608e+36  0.23103  0.12460  0.10643
1.35    411.07097  895.70663 3.2491e+15  1.4351e+36  0.23640  0.12722  0.10918
1.38    425.38542  943.49646 3.3565e+15  1.5116e+36  0.24155  0.12973  0.11182
1.41    439.83081  992.76285 3.4658e+15  1.5906e+36  0.24648  0.13213  0.11435
