Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
30,34.59,6.27,0.993,1.0,6.824,4450018471.603,42,1.0,1.0
31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,64.46,34.08,0.99938,1.0,6.824,4441429273.05,42,1.0,1.0
35,78.45,22.9,0.9994,1.0,6.824,4022141407.428,42,1.0,1.0
36,49.72,23.94,0.99901,1.0,6.824,4438278337.086,42,1.0,1.0
37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38,69.83,10868261.79,0.99933,1.0,6.824,4478204273.994,42,1.0,1.0
39,111.91,49.03,0.99936,1.0,6.824,3939762798.784,42,1.0,1.0
40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
41,77.54,32.95,0.9978,1.0,6.824,3938868640.875,42,1.0,1.0
42,93.04,13.65,0.69,1.0,6.824,4414168020.701,42,1.0,1.0
43,66.86,34.21,0.99947,1.0,6.824,3963389107.697,42,1.0,1.0
44,76.01,20.31,0.9914,1.0,6.824,4297789889.482,42,1.0,1.0
45,82.94,33.6,0.99901,1.0,6.824,4003382767.397,42,1.0,1.0
46,88.34,32.78,0.9978,1.0,6.824,4400862225.177,42,1.0,1.0
47,91.95,26.81,0.9988,1.0,6.824,3985023967.089,42,1.0,1.0
48,77.75,34.87,0.99943,1.0,6.824,4296923119.1,42,1.0,1.0
49,81,42.85,0.99921,1.0,6.824,3984084431.627,42,1.0,1.0
50,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
52,86.34,14.94,0.9992,1.0,6.824,4384226656.833,42,1.0,1.0
53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54,101.02,35.69,0.99925,1.0,6.824,4382919098.346,42,1.0,1.0
55,102.21,21.7,0.9994,1.0,6.824,3969499394.888,42,1.0,1.0
56,73.92,29.53,0.99886,1.0,6.824,4295100484.036,42,1.0,1.0
57,63.93,35.78,0.99955,1.0,6.824,4066409855.423,42,1.0,1.0
58,62.91,21.42,0.99933,1.0,6.824,4406602707.982,42,1.0,1.0
59,82.65,19.63,0.99925,1.0,6.824,4134362049.626,42,1.0,1.0
60,62.38,28.26,0.99919,1.0,6.824,4395627450.579,42,1.0,1.0
61,91.42,39.62,0.9978,1.0,6.824,4141611091.397,42,1.0,1.0
62,53.93,18.44,0.99902,1.0,6.824,4483708735.853,42,1.0,1.0
63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,120.44,59.08,0.99963,1.0,6.824,3915512413.513,42,1.0,1.0
66,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
67,76.69,24.07,0.9989,1.0,6.824,3940793840.132,42,1.0,1.0
68,94.56,36.82,1,1.0,6.824,4260846158.48,42,1.0,1.0
69,109.21,20.45,0.99927,1.0,6.824,3977454245.437,42,1.0,1.0
70,78.35,49.42,0.99935,1.0,6.824,4477334454.296,42,1.0,1.0
71,95.07,26.79,0.99937,1.0,6.824,3943086949.606,42,1.0,1.0
72,68.26,28.43,0.99955,1.0,6.824,4381666361.168,42,1.0,1.0
73,57.15,30.75,0.99936,1.0,6.824,3978764550.325,42,1.0,1.0
74,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75,83.4,52.09,0.999,1.0,6.824,3993393751.968,42,1.0,1.0
76,76.67,22.06,0.9996,1.0,6.824,4327058237.015,42,1.0,1.0
77,87.64,31.56,0.9992,1.0,6.824,4031919945.298,42,1.0,1.0
78,85,38.94,0.99942,1.0,6.824,4492202061.109,42,1.0,1.0
79,56.5,42.31,0.9993,1.0,6.824,4104531369.448,42,1.0,1.0
80,42.55,25.08,0.99958,1.0,6.824,4348289659.058,42,1.0,1.0
81,8.36,16.72,0.9988,1.0,6.824,4062183422.829,42,1.0,1.0
82,28.32,24.63,0.99929,1.0,6.824,4339772538.033,42,1.0,1.0
83,61.95,15.99,0.99874,1.0,6.824,4062292818.591,42,1.0,1.0
84,55.18,7.51,0.9962,1.0,6.824,4461159983.086,42,1.0,1.0
85,67.19,5.35,0.99,1.0,6.824,4127745597.389,42,1.0,1.0
86,49.57,34.64,0.99805,1.0,6.824,4426297689.487,42,1.0,1.0
87,67.04,21.66,0.99954,1.0,6.824,4051683828.111,42,1.0,1.0
88,80.32,43.85,0.99903,1.0,6.824,4424576060.226,42,1.0,1.0
89,55.47,34.85,0.995,1.0,6.824,4063603117.619,42,1.0,1.0
90,58.68,31.55,0.99943,1.0,6.824,4501408835.478,42,1.0,1.0
91,127.86,43.18,0.9993,1.0,6.824,3790233543.504,42,1.0,1.0
92,59.91,41.45,0.989,1.0,6.824,4338666848.485,42,1.0,1.0
93,101.61,47.83,0.99954,1.0,6.824,3993083248.481,42,1.0,1.0
94,87.3,33.36,0.99945,1.0,6.824,4360421291.619,42,1.0,1.0
95,80.08,34.25,0.99926,1.0,6.824,4007120941.857,42,1.0,1.0
96,76.98,24.77,1,1.0,6.824,4381192528.02,42,1.0,1.0
97,74.88,31.66,0.99941,1.0,6.824,3984490708.484,42,1.0,1.0
98,63.22,43.44,0.99914,1.0,6.824,4464715241.067,42,1.0,1.0
99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,97.84,9.81,0.99954,1.0,6.824,4007691435.486,42,1.0,1.0
102,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
104,88.13,30.46,0.99927,1.0,6.824,4403430720.182,42,1.0,1.0
105,84.39,49.77,0.99961,1.0,6.824,4076021579.099,42,1.0,1.0
106,86.39,32.18,0.9987,1.0,6.824,4365604917.925,42,1.0,1.0
107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
114,50.45,13.42,0.99881,1.0,6.824,4489139709.262,42,1.0,1.0
115,87.36,37.14,0.99948,1.0,6.824,4182833710.969,42,1.0,1.0
116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
117,49.37,25.85,0.99942,1.0,6.824,4012563715.829,42,1.0,1.0
118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119,96.19,53.98,0.99949,1.0,6.824,3946325017.557,42,1.0,1.0
120,97.58,54.38,0.9995,1.0,6.824,4217202139.185,42,1.0,1.0
121,120.1,28.84,0.9988,1.0,6.824,3903771822.272,42,1.0,1.0
122,86.9,23.23,0.99933,1.0,6.824,4450828255.887,42,1.0,1.0
123,89.73,37.73,0.9994,1.0,6.824,3992232207.83,42,1.0,1.0
124,60.43,36.41,0.99917,1.0,6.824,4365884743.161,42,1.0,1.0
125,50.07,45.44,0.9977,1.0,6.824,4031564775.233,42,1.0,1.0
126,47.29,28.55,0.999,1.0,6.824,4232954117.364,42,1.0,1.0
127,67.06,28.54,0.99935,1.0,6.824,3937618785.397,42,1.0,1.0
128,82.97,45.65,0.9995,1.0,6.824,4334649560.741,42,1.0,1.0
129,68.48,2.1,0.9941,1.0,6.824,4034986291.043,42,1.0,1.0
130,79.22,26.09,0.99954,1.0,6.824,4389006963.793,42,1.0,1.0
131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132,83.56,1.26,0.995,1.0,6.824,4421304965.834,42,1.0,1.0
133,16.05,18.99,0.99808,1.0,6.824,4068381852.073,42,1.0,1.0
134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135,79.37,15.91,0.9992,1.0,6.824,4067198731.674,42,1.0,1.0
136,83.07,41.7,0.99923,1.0,6.824,4539079444.278,42,1.0,1.0
137,74,18.41,0.99896,1.0,6.824,4091380517.292,42,1.0,1.0
138,40.25,18.36,1,1.0,6.824,4441983944.193,42,1.0,1.0
139,46.12,17.9,0.99927,1.0,6.824,4131108896.151,42,1.0,1.0
140,33.56,5.39,0.99892,1.0,6.824,4458769593.613,42,1.0,1.0
141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142,56.28,24.63,0.99906,1.0,6.824,4607546266.553,42,1.0,1.0
143,125.49,43.09,0.9983,1.0,6.824,4000168310.81,42,1.0,1.0
144,83.03,46.17,0.9989,1.0,6.824,4364047802.507,42,1.0,1.0
145,125.34,63,0.99948,1.0,6.824,3955304384.357,42,1.0,1.0
146,112.51,42.47,0.999,1.0,6.824,4336923535.895,42,1.0,1.0
147,114.8,41.15,0.999,1.0,6.824,3996186962.668,42,1.0,1.0
148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
151,103.89,29.01,0.9978,1.0,6.824,4017453899.817,42,1.0,1.0
152,141.12,30020693.03,0.99954,1.0,6.824,4422510092.667,42,1.0,1.0
153,94.52,60.61,0.99941,1.0,6.824,3937242693.511,42,1.0,1.0
154,83.91,39.59,0.99781,1.0,6.824,4469447114.188,42,1.0,1.0
155,84.79,19.05,0.99945,1.0,6.824,4043711720.56,42,1.0,1.0
