Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
327,187.2122,52.9504,0.9988,1.0,5.1261,0.0,0.0,0.8738,0.9136
328,63.1172,47.6027,0.9988,1.0,5.185,0.0,0.0,0.8918,0.8912
329,34.1078,36.9364,0.9991,1.0,5.103,0.0,0.0,0.93,0.9424
330,46.0049,48.3052,0.9994,1.0,5.3274,0.0,0.0,0.9194,0.9374
331,49.4216,75.3503,0.9996,1.0,5.2752,0.0,0.0,0.9746,0.9656
332,110.3857,32.1048,0.9989,1.0,5.0431,0.0,0.0,0.8836,0.877
333,88.4669,68.2382,0.9996,1.0,5.0943,0.0,0.0,0.967,0.9766
334,98.1497,69.5008,0.9994,1.0,5.1326,0.0,0.0,0.8736,0.9356
335,54.8723,63.0143,0.9995,1.0,5.3939,0.0,0.0,0.8414,0.8604
336,131.3634,90.2502,0.9992,1.0,5.1665,0.0,0.0,0.9782,0.9864
337,42.5608,68.1508,0.9994,1.0,5.2894,0.0,0.0,0.9388,0.944
338,23.5597,12.7577,0.9995,1.0,5.1758,0.0,0.0,0.986,0.9936
339,102.9827,104.1951,0.9994,1.0,5.3574,0.0,0.0,0.9428,0.9504
340,116.9709,126.0065,0.9994,1.0,5.1557,0.0,0.0,0.959,0.9668
341,39.4761,51.3017,0.9988,1.0,5.0926,0.0,0.0,0.943,0.9604
342,80.2513,34.9983,0.999,1.0,5.0428,0.0,0.0,0.8668,0.8566
343,55.5289,127.0785,0.9996,1.0,5.2941,0.0,0.0,0.7804,0.6038
344,85.0634,26.6444,0.9994,1.0,5.3401,0.0,0.0,0.9566,0.9598
345,110.1916,66.8076,0.9994,1.0,5.3052,0.0,0.0,0.9656,0.9542
346,90.9507,73.0992,0.9994,1.0,5.0944,0.0,0.0,0.9756,0.977
347,131.5209,93.6458,0.9996,1.0,5.2034,0.0,0.0,0.9874,0.99
348,89.2435,103.2198,0.9982,1.0,5.3074,0.0,0.0,0.8974,0.9208
349,83.7051,89.1087,0.998,1.0,5.3292,0.0,0.0,0.96,0.9514
350,95.3656,20.1385,0.9984,1.0,5.2486,0.0,0.0,0.8804,0.8624
351,53.0708,21.192,0.9995,1.0,5.3132,0.0,0.0,0.9732,0.9744
352,76.4041,116.5508,0.9993,1.0,5.2009,0.0,0.0,0.9784,0.9868
353,66.7686,79.8785,0.9995,1.0,5.339,0.0,0.0,0.9286,0.9314
354,81.4077,64.2578,0.9995,1.0,5.06,0.0,0.0,0.9172,0.9366
355,107.7074,21.2076,0.9984,1.0,5.1652,0.0,0.0,0.8926,0.9236
356,97.8141,12.005,0.9995,1.0,5.2798,0.0,0.0,0.9794,0.9748
357,87.2744,63.2939,0.9995,1.0,5.3519,0.0,0.0,0.9894,0.9896
358,105.1626,75.3243,0.9995,1.0,5.225,0.0,0.0,0.965,0.9722
359,78.2321,92.6306,0.9995,1.0,5.1332,0.0,0.0,0.9826,0.9836
360,82.6441,119.4402,0.9995,1.0,5.2515,0.0,0.0,0.9796,0.9834
361,79.359,56.1529,0.9949,1.0,5.3578,0.0,0.0,0.8234,0.8698
362,75.5522,76.9113,0.9997,1.0,5.3112,0.0,0.0,0.9806,0.9826
363,109.577,97.7966,0.9995,1.0,5.251,0.0,0.0,0.9774,0.9844
364,70.319,34.3695,0.9994,1.0,5.1257,0.0,0.0,0.984,0.9866
365,77.8838,62.2455,0.9965,1.0,5.2558,0.0,0.0,0.9666,0.9878
366,73.5737,28.9766,0.9986,1.0,5.0343,0.0,0.0,0.9654,0.9464
367,90.6374,104.5741,0.9995,1.0,5.1477,0.0,0.0,0.979,0.9868
368,52.4949,42.2716,0.9993,1.0,5.3462,0.0,0.0,0.9816,0.9936
369,47.3663,76.1673,0.9994,1.0,5.4098,0.0,0.0,0.9068,0.9244
370,63.9427,28.2952,0.9986,1.0,5.2235,0.0,0.0,0.9002,0.9222
371,71.6484,49.8631,0.9993,1.0,5.2153,0.0,0.0,0.929,0.9388
372,27.6545,19.4106,0.9989,1.0,5.3397,0.0,0.0,0.9234,0.9306
373,81.9546,26.0143,0.9996,1.0,5.1054,0.0,0.0,0.9858,0.99
374,67.645,25.4996,0.9946,1.0,5.2405,0.0,0.0,0.9148,0.8874
375,39.5403,23.7752,0.9961,1.0,5.279,0.0,0.0,0.8778,0.856
376,109.8434,86.8557,0.9989,1.0,5.32,0.0,0.0,0.9202,0.9418
377,91.4126,46.408,0.9981,1.0,5.2813,0.0,0.0,0.9716,0.9876
378,96.9635,27.427,0.9989,1.0,5.2477,0.0,0.0,0.7934,0.775
379,62.3397,42.6822,0.9967,1.0,5.1546,0.0,0.0,0.9766,0.9912
380,162.2729,103.0267,0.9976,1.0,5.1345,0.0,0.0,0.9742,0.985
381,101.067,75.1931,0.9996,1.0,5.2312,0.0,0.0,0.7644,0.7266
382,64.732,67.7617,0.9986,1.0,5.2809,0.0,0.0,0.7954,0.79
383,137.8104,80.0278,0.9997,1.0,5.1653,0.0,0.0,0.7612,0.688
384,123.5533,108.6711,0.9997,1.0,5.2422,0.0,0.0,0.9808,0.9912
385,62.663,50.0637,0.9995,1.0,5.356,0.0,0.0,0.9502,0.9616
386,40.8629,45.0068,0.9992,1.0,5.5199,0.0,0.0,0.9232,0.9036
387,76.9495,53.7519,0.9995,1.0,5.351,0.0,0.0,0.9712,0.9876
388,80.8025,53.5731,0.9977,1.0,5.4265,0.0,0.0,0.9468,0.9506
389,60.1344,36.91,0.9991,1.0,5.4816,0.0,0.0,0.9346,0.919
390,35.7545,25.8571,0.998,1.0,5.4481,0.0,0.0,0.766,0.7948
391,74.1355,38.2269,0.9981,1.0,5.2905,0.0,0.0,0.958,0.918
392,92.0681,101.3818,0.9997,1.0,5.4024,0.0,0.0,0.979,0.9846
393,27.4521,46.2653,0.9989,1.0,5.1627,0.0,0.0,0.9174,0.9438
394,49.9862,71.198,0.9995,1.0,5.2864,0.0,0.0,0.9854,0.9898
395,74.5993,71.6318,0.9994,1.0,5.3825,0.0,0.0,0.9888,0.9924
396,111.975,58.5112,0.9995,1.0,5.2513,0.0,0.0,0.8878,0.9186
397,51.0394,19.0185,0.9986,1.0,5.3846,0.0,0.0,0.9768,0.9504
398,31.311,18.4263,0.9992,1.0,5.4219,0.0,0.0,0.8888,0.8952
399,106.475,15.8064,0.881,1.0,5.1669,0.0,0.0,0.888,0.8446
400,204.8364,40.9128,0.9984,1.0,5.199,0.0,0.0,0.8746,0.8992
401,48.0213,121.7978,0.9995,1.0,5.2346,0.0,0.0,0.8868,0.7928
402,31.4923,40.2741,0.9993,1.0,5.2999,0.0,0.0,0.8598,0.8706
403,140.1568,31.3358,0.9996,1.0,5.2256,0.0,0.0,0.9874,0.99
404,120.9059,25.6036,0.9964,1.0,5.2494,0.0,0.0,0.9546,0.9258
405,153.4087,13.7265,0.9997,1.0,5.2369,0.0,0.0,0.9876,0.992
406,104.2943,34.7501,0.9993,1.0,5.3538,0.0,0.0,0.647,0.6688
407,146.1646,45.7865,0.9989,1.0,5.3953,0.0,0.0,0.8728,0.9076
408,134.3143,57.0331,0.9996,1.0,5.3253,0.0,0.0,0.7758,0.885
409,158.8895,96.8013,0.9987,1.0,5.2614,0.0,0.0,0.88,0.5086
410,25.2924,35.0333,0.9989,1.0,5.4626,0.0,0.0,0.9672,0.9642
411,160.7529,181.6891,0.9992,1.0,5.0852,0.0,0.0,0.9714,0.966
412,104.512,11.4887,0.9997,1.0,5.2777,0.0,0.0,0.8733,0.8367
413,102.1555,43.9766,0.9965,1.0,5.1359,0.0,0.0,0.8138,0.772
414,178.3204,45.1638,0.9969,1.0,5.1172,0.0,0.0,0.9336,0.9344
415,1.9248,13.7632,0.9486,1.0,5.1541,0.0,0.0,0.6086,0.766
416,49.5654,44.8282,0.9995,1.0,5.2591,0.0,0.0,0.942,0.958
417,59.2327,11.6768,0.9992,1.0,5.3314,0.0,0.0,0.9064,0.9278
418,149.5192,96.1454,0.9997,1.0,5.2875,0.0,0.0,0.9896,0.984
419,84.325,75.2863,0.9995,1.0,5.4041,0.0,0.0,0.9894,0.9888
420,117.5414,27.4471,0.9994,1.0,5.3574,0.0,0.0,0.9706,0.9764
421,116.668,23.7939,0.999,1.0,5.3256,0.0,0.0,0.8978,0.8932
422,180.6164,84.3561,0.9991,1.0,5.09,0.0,0.0,0.834,0.853
423,171.6614,24.8098,0.9994,1.0,5.2661,0.0,0.0,0.7586,0.761
424,150.4788,60.8299,0.9996,1.0,5.3277,0.0,0.0,0.9182,0.9432
425,65.3104,82.5014,0.9994,1.0,5.2342,0.0,0.0,0.973,0.969
426,95.3392,53.6047,0.9992,1.0,5.203,0.0,0.0,0.9464,0.9466
427,118.2809,75.9359,0.9995,1.0,5.352,0.0,0.0,0.9734,0.97
428,211.9447,127.6478,0.9998,1.0,5.1593,0.0,0.0,0.9906,0.9818
429,107.3006,55.7136,0.9995,1.0,5.3441,0.0,0.0,0.9586,0.963
430,137.9877,19.0055,0.994,1.0,5.2966,0.0,0.0,0.7136,0.7298
431,138.7908,12.0268,0.9994,1.0,5.2225,0.0,0.0,0.9736,0.9606
432,96.2389,52.1902,0.9994,1.0,5.4082,0.0,0.0,0.9854,0.9746
