Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
27,244.2312,20.7588,0.9997,1.0,4.6996,0.0,0.0,0.9354,0.9688
28,229.1559,220.7912,0.9993,1.0,4.6558,0.0,0.0,0.9698,0.9838
29,227.474,189.9767,0.9997,1.0,4.732,0.0,0.0,0.9582,0.9612
30,103.3905,139.238,0.9956,1.0,4.9281,0.0,0.0,0.9778,0.9964
31,198.4717,178.502,0.9998,1.0,4.6572,0.0,0.0,0.9802,0.988
32,80.9023,138.4135,0.9997,1.0,4.9308,0.0,0.0,0.9836,0.9974
33,222.4022,18.2195,0.9998,1.0,4.7647,0.0,0.0,0.9842,0.998
34,154.3107,22.2635,0.9992,1.0,4.8741,0.0,0.0,0.9366,0.9844
35,159.3357,147.8212,0.9998,1.0,4.6208,0.0,0.0,0.9784,0.9982
36,76.9891,24.1368,0.9996,1.0,4.7628,0.0,0.0,0.8766,0.9136
37,149.7954,96.8557,0.9997,1.0,4.8444,0.0,0.0,0.9867,1.0
38,254.9288,233.3051,0.9989,1.0,4.5826,0.0,0.0,0.9662,0.995
39,134.1346,125.0598,0.9998,1.0,4.7291,0.0,0.0,0.9756,0.993
40,72.1979,368.3513,0.9998,1.0,4.7942,0.0,0.0,0.9436,0.9632
41,210.6219,194.2943,0.9939,1.0,4.6696,0.0,0.0,0.7862,0.9848
42,167.9943,326.265,0.9996,1.0,4.7647,0.0,0.0,0.918,0.9834
43,136.709,197.1238,0.9995,1.0,4.6321,0.0,0.0,0.9654,0.9902
44,173.7067,282.485,0.9997,1.0,4.88,0.0,0.0,0.956,0.9716
45,167.3444,86.141,0.9987,1.0,4.8176,0.0,0.0,0.95,0.9944
46,159.3696,271.2414,0.9998,1.0,4.869,0.0,0.0,0.975,0.9926
47,214.2347,305.6584,0.9997,1.0,4.7388,0.0,0.0,0.9876,0.9982
48,196.7782,114.0267,0.9975,1.0,4.5933,0.0,0.0,0.974,0.987
49,315.0557,317.0884,0.9997,1.0,4.7319,0.0,0.0,0.985,0.9988
50,216.1592,227.3262,0.9997,1.0,4.8008,0.0,0.0,0.9712,0.9946
51,17.4988,98.8997,0.9995,1.0,4.6777,0.0,0.0,0.9714,0.9634
52,177.3693,181.7103,0.9997,1.0,4.8743,0.0,0.0,0.9682,0.9822
53,143.5701,150.2751,0.9997,1.0,4.6821,0.0,0.0,0.9716,0.9974
54,119.3265,87.5307,0.9996,1.0,4.6358,0.0,0.0,0.9716,0.9936
55,240.4407,162.1462,0.9997,1.0,4.6695,0.0,0.0,0.9562,0.9586
56,270.2294,30.9137,0.9876,1.0,4.7615,0.0,0.0,0.9166,0.9682
57,97.972,143.6288,0.9997,1.0,4.5947,0.0,0.0,0.9298,0.9436
58,211.3603,95.4962,0.9997,1.0,4.6313,0.0,0.0,0.9706,0.991
59,120.3329,38.4153,0.9997,1.0,4.7117,0.0,0.0,0.9694,0.9906
60,233.5027,324.9796,0.9995,1.0,4.5416,0.0,0.0,0.9438,0.9768
61,215.7204,160.5196,0.9996,1.0,4.5916,0.0,0.0,0.938,0.9516
62,122.3132,125.7754,0.9994,1.0,4.6567,0.0,0.0,0.9242,0.9764
63,188.8507,59.8916,0.9997,1.0,4.6991,0.0,0.0,0.9866,0.9782
64,138.9626,203.183,0.9997,1.0,4.7343,0.0,0.0,0.9734,0.9984
