Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
30,114.6304,96.7022,0.9828,1.0,4.9222,0.0,0.0,0.93,0.9633
31,279.0139,260.3702,0.9997,1.0,4.8398,0.0,0.0,0.97,0.9367
32,465.2639,153.5321,0.9998,1.0,4.6651,0.0,0.0,0.992,0.9918
33,10.5374,10.125,0.9763,1.0,4.8206,0.0,0.0,0.9472,0.9912
34,424.2387,168.1854,0.9999,1.0,4.8046,0.0,0.0,0.9832,0.9894
35,408.4456,298.8508,0.9983,1.0,4.8653,0.0,0.0,0.9736,0.9732
36,426.587,157.3685,0.9999,1.0,4.7303,0.0,0.0,0.9906,0.9862
37,238.0413,48.4472,0.9998,1.0,4.9363,0.0,0.0,0.992,0.985
38,199.1567,228.905,0.9998,1.0,4.813,0.0,0.0,0.9574,0.9636
39,265.6157,141.1724,0.9997,1.0,4.6997,0.0,0.0,0.9938,0.9926
40,249.3595,8.204,0.9996,1.0,4.8922,0.0,0.0,0.9898,0.995
41,208.8758,120.0141,0.9997,1.0,4.9939,0.0,0.0,0.9864,0.9892
42,191.7253,7.9331,0.9996,1.0,4.7893,0.0,0.0,0.996,0.9952
43,406.0845,139.101,0.9998,1.0,4.9308,0.0,0.0,0.9952,0.9806
44,363.6879,23.6748,0.9998,1.0,4.8266,0.0,0.0,0.9902,0.9876
45,279.8688,282.0594,0.9997,1.0,4.924,0.0,0.0,0.9684,0.9766
46,350.9616,214.3146,0.9997,1.0,4.8533,0.0,0.0,0.859,0.818
47,180.7139,42.8758,0.9998,1.0,4.7977,0.0,0.0,0.992,0.9902
48,356.7137,235.8452,0.9997,1.0,4.8737,0.0,0.0,0.9774,0.977
49,177.6059,58.6635,0.9997,1.0,4.8429,0.0,0.0,0.9904,0.9934
50,214.7135,204.6716,0.9998,1.0,5.0038,0.0,0.0,0.989,0.9902
51,177.4946,35.8194,0.9998,1.0,4.932,0.0,0.0,0.9718,0.9682
52,231.1511,69.681,0.9998,1.0,4.9779,0.0,0.0,0.9808,0.9876
53,409.5295,12.9154,0.9997,1.0,4.8488,0.0,0.0,0.9267,0.8467
54,308.0396,134.86,0.9996,1.0,4.8783,0.0,0.0,0.9868,0.836
55,328.441,110.1488,0.9997,1.0,4.9073,0.0,0.0,0.988,0.9908
56,105.6754,59.7313,0.9997,1.0,5.1159,0.0,0.0,0.9768,0.9776
57,166.2696,188.7394,0.9998,1.0,4.9694,0.0,0.0,0.9962,0.995
58,369.9795,234.3274,0.9998,1.0,4.7372,0.0,0.0,0.9146,0.895
59,315.1411,89.5405,0.9998,1.0,4.9015,0.0,0.0,0.94,0.8667
60,308.9566,214.3504,0.9999,1.0,4.9377,0.0,0.0,0.7967,0.85
61,323.8518,245.9536,0.9941,1.0,4.8642,0.0,0.0,0.5,0.89
62,333.8509,202.82,0.9998,1.0,4.6509,0.0,0.0,0.9766,0.9912
63,362.2769,237.0534,0.9996,1.0,4.8822,0.0,0.0,0.9942,0.9866
64,134.4994,169.7764,0.9998,1.0,4.9562,0.0,0.0,0.9936,0.9968
65,368.4484,252.7238,0.9999,1.0,4.7613,0.0,0.0,0.9824,0.9824
66,332.8253,23.4425,0.9992,1.0,4.9469,0.0,0.0,0.9632,0.9414
67,260.3782,105.7068,0.9996,1.0,5.0427,0.0,0.0,0.96,0.9322
68,144.5999,169.4647,0.9997,1.0,5.1283,0.0,0.0,0.6538,0.8606
69,265.7621,244.7219,0.9998,1.0,5.0737,0.0,0.0,0.9926,0.9936
70,189.4562,50.4426,0.9961,1.0,4.8755,0.0,0.0,0.8812,0.91
71,461.6416,307.3937,0.9998,1.0,4.8266,0.0,0.0,0.985,0.9892
72,401.7785,251.4807,0.9998,1.0,4.828,0.0,0.0,0.9716,0.9668
73,234.6626,173.9249,0.9998,1.0,4.8743,0.0,0.0,0.9926,0.9938
74,315.5097,236.9301,0.9973,1.0,4.7174,0.0,0.0,0.9052,0.9612
75,315.2614,109.9987,0.9998,1.0,4.9151,0.0,0.0,0.9736,0.9718
76,264.3116,230.3831,0.9998,1.0,4.8612,0.0,0.0,0.9782,0.9918
77,544.1449,158.4392,0.9999,1.0,4.7205,0.0,0.0,0.7798,0.8156
78,372.26,349.5626,0.9999,1.0,4.8985,0.0,0.0,0.9676,0.9678
79,340.0798,339.8074,0.9999,1.0,4.7864,0.0,0.0,0.9804,0.9756
80,237.3949,241.1687,0.9998,1.0,4.8509,0.0,0.0,0.9192,0.9078
81,253.1307,28.1482,0.9993,1.0,5.0085,0.0,0.0,0.8536,0.861
82,377.2073,168.054,0.9998,1.0,4.9023,0.0,0.0,0.9956,0.9968
83,397.4359,185.9853,0.9995,1.0,5.0312,0.0,0.0,0.9936,0.9952
84,257.3025,183.389,0.9998,1.0,4.8941,0.0,0.0,0.9842,0.9838
85,285.4384,298.1857,0.9998,1.0,4.9906,0.0,0.0,0.9864,0.9878
86,264.8749,229.1778,0.9998,1.0,4.9437,0.0,0.0,0.9484,0.961
87,335.9829,241.5307,0.9998,1.0,4.8929,0.0,0.0,0.9562,0.9568
88,93.2906,97.1329,0.9996,1.0,5.0524,0.0,0.0,0.9948,0.9974
89,255.0935,118.7104,0.9997,1.0,4.9227,0.0,0.0,0.8866,0.852
90,256.1829,330.8027,0.9998,1.0,4.9835,0.0,0.0,0.9846,0.983
91,250.8806,249.6933,0.9998,1.0,4.87,0.0,0.0,0.9204,0.9318
92,397.0207,170.7039,0.9997,1.0,4.9436,0.0,0.0,0.9848,0.979
93,282.8646,10.0066,0.9989,1.0,4.6547,0.0,0.0,0.9656,0.9408
94,468.4856,241.1958,0.9999,1.0,4.8925,0.0,0.0,0.9942,0.9888
95,402.2284,162.3548,0.9998,1.0,4.8058,0.0,0.0,0.9904,0.9874
96,284.4949,199.18,0.9999,1.0,4.905,0.0,0.0,0.9202,0.937
97,438.4562,343.4366,0.9999,1.0,4.8279,0.0,0.0,0.9946,0.9906
98,316.9738,49.1007,0.9999,1.0,4.9319,0.0,0.0,0.9918,0.9946
99,346.9249,218.9362,0.9998,1.0,4.8477,0.0,0.0,0.987,0.985
100,263.362,226.5561,0.9998,1.0,5.0382,0.0,0.0,0.987,0.8658
101,404.1182,291.8258,0.9998,1.0,4.7867,0.0,0.0,0.984,0.9892
102,436.2242,193.5962,0.9998,1.0,4.8641,0.0,0.0,0.9934,0.989
103,107.699,108.5333,0.999,1.0,4.9477,0.0,0.0,0.8852,0.9816
104,376.0259,101.2268,0.9999,1.0,4.8233,0.0,0.0,0.9367,0.9333
105,293.1898,175.8971,0.9992,1.0,4.9237,0.0,0.0,0.9633,0.9633
106,0,0,0,1.0,0,0.0,0.0,0,0
107,384.6967,324.041,0.9975,1.0,4.7371,0.0,0.0,0.9686,0.9646
108,220.6408,316.3103,0.9916,1.0,4.8486,0.0,0.0,0.9838,0.983
109,214.7134,59.9608,0.9998,1.0,4.8163,0.0,0.0,0.9312,0.925
110,246.6932,84.7613,0.9998,1.0,4.9325,0.0,0.0,0.9312,0.9482
111,184.0105,8.157,0.9988,1.0,4.7809,0.0,0.0,0.8833,0.9333
112,435.2935,348.3639,0.9986,1.0,4.7581,0.0,0.0,0.9366,0.983
113,367.1055,273.6488,0.9997,1.0,4.8782,0.0,0.0,0.9678,0.9798
114,279.4344,78.6413,0.9998,1.0,4.9566,0.0,0.0,0.9874,0.994
115,313.5795,227.0528,0.9997,1.0,4.8612,0.0,0.0,0.9904,0.9908
116,138.9151,272.6641,0.9997,1.0,4.9258,0.0,0.0,0.951,0.9526
117,186.4631,15.3431,0.9994,1.0,4.8268,0.0,0.0,0.9734,0.9746
118,184.7898,15.8268,0.9994,1.0,4.8975,0.0,0.0,0.933,0.918
119,221.7551,16.4259,0.9994,1.0,4.6843,0.0,0.0,0.9936,0.9804
120,206.2674,175.4663,0.9879,1.0,4.8712,0.0,0.0,0.6162,0.9126
121,301.5592,98.5412,0.9998,1.0,5.0692,0.0,0.0,0.969,0.9728
122,155.8271,189.1964,0.9991,1.0,4.8804,0.0,0.0,0.9874,0.9906
123,219.4052,165.7346,0.9998,1.0,5.0586,0.0,0.0,0.9926,0.9922
124,388.4968,240.6793,0.9999,1.0,4.8463,0.0,0.0,0.9794,0.9748
125,184.7184,153.221,0.9998,1.0,5.0429,0.0,0.0,0.9788,0.9866
126,28.5759,118.7768,0.9964,1.0,4.9935,0.0,0.0,0.7286,0.909
