Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
59,3.1681,60.6255,0.9987,1.0,5.1198,0.0,0.0,0.9434,0.9942
60,113.6148,90.926,0.9983,1.0,5.2149,0.0,0.0,0.858,0.9462
61,184.2975,50.4677,0.9996,1.0,5.1721,0.0,0.0,0.8666,0.8732
62,235.5859,48.2973,0.9998,1.0,5.0415,0.0,0.0,0.9836,0.9794
63,180.1858,68.7209,0.9993,1.0,5.1896,0.0,0.0,0.9352,0.9338
64,91.7886,118.7717,0.9991,1.0,5.2247,0.0,0.0,0.9742,0.9858
65,163.9701,41.6932,0.9992,1.0,5.2719,0.0,0.0,0.9862,0.9834
66,250.7338,133.8784,0.9997,1.0,5.0717,0.0,0.0,0.9442,0.9502
67,132.5668,102.0383,0.9978,1.0,5.3191,0.0,0.0,0.9264,0.374
68,66.9986,66.3977,0.997,1.0,5.2241,0.0,0.0,0.938,0.9732
69,47.3733,53.2939,0.9979,1.0,5.1461,0.0,0.0,0.9506,0.9922
70,136.4403,101.3427,0.9997,1.0,5.3267,0.0,0.0,0.9858,0.9904
71,158.84,298.2386,0.9997,1.0,5.1549,0.0,0.0,0.9502,0.9346
72,107.7567,112.8141,0.9997,1.0,5.3056,0.0,0.0,0.936,0.5186
73,132.3478,132.9297,0.9998,1.0,5.2269,0.0,0.0,0.9808,0.9872
74,82.5553,38.7706,0.9995,1.0,5.1935,0.0,0.0,0.9834,0.996
75,179.953,110.7261,0.9996,1.0,5.0373,0.0,0.0,0.9826,0.988
76,217.2021,77.5313,0.9996,1.0,5.1417,0.0,0.0,0.9878,0.988
77,49.3118,48.8188,0.9996,1.0,5.0681,0.0,0.0,0.9704,0.9926
78,90.8401,106.8546,0.9995,1.0,5.3074,0.0,0.0,0.9332,0.6588
79,130.0102,260.8946,0.9997,1.0,5.1613,0.0,0.0,0.9468,0.956
80,125.8836,116.0755,0.9944,1.0,5.0612,0.0,0.0,0.9762,0.9868
81,196.3794,215.4736,0.9998,1.0,5.1295,0.0,0.0,0.9784,0.9544
82,99.3166,82.4039,0.9991,1.0,5.2045,0.0,0.0,0.9758,0.993
83,123.5446,116.1915,0.9995,1.0,5.0985,0.0,0.0,0.9708,0.9932
84,67.8099,105.0566,0.9993,1.0,5.3219,0.0,0.0,0.9648,0.9576
85,85.0887,95.9935,0.9993,1.0,5.1671,0.0,0.0,0.9206,0.967
86,35.4706,25.1646,0.998,1.0,5.2597,0.0,0.0,0.7854,0.9352
87,37.2264,20.2361,0.9965,1.0,5.3043,0.0,0.0,0.8006,0.8914
88,53.6327,64.118,0.999,1.0,5.2107,0.0,0.0,0.97,0.9916
89,153.4643,58.114,0.9997,1.0,5.1087,0.0,0.0,0.9848,0.9906
90,71.7258,23.742,0.9932,1.0,5.0816,0.0,0.0,0.8204,0.9566
91,87.8677,80.2752,0.9984,1.0,5.258,0.0,0.0,0.9072,0.9718
92,50.0274,33.3016,0.9983,1.0,5.3541,0.0,0.0,0.9552,0.9104
93,51.2227,24.5199,0.9894,1.0,5.4035,0.0,0.0,0.9262,0.97
94,42.1134,36.8179,0.9957,1.0,5.2217,0.0,0.0,0.5884,0.6422
95,99.7085,34.3465,0.9973,1.0,5.2954,0.0,0.0,0.6518,0.7256
96,86.627,12.9273,0.9994,1.0,5.4046,0.0,0.0,0.9516,0.9622
97,71.4674,36.7099,0.9941,1.0,5.1697,0.0,0.0,0.8836,0.9706
98,32.5677,58.5107,0.9955,1.0,5.0285,0.0,0.0,0.5732,0.6384
99,99.4685,60.605,0.9991,1.0,5.1885,0.0,0.0,0.9642,0.985
100,38.2954,71.0163,0.9985,1.0,5.4246,0.0,0.0,0.9236,0.9822
101,55.9532,71.3499,0.9975,1.0,5.291,0.0,0.0,0.89,0.9938
102,19.5258,78.1318,0.9888,1.0,5.2248,0.0,0.0,0.8314,0.9668
103,84.1203,75.5136,0.9983,1.0,5.126,0.0,0.0,0.8824,0.9712
104,32.2172,41.699,0.9968,1.0,5.2621,0.0,0.0,0.8996,0.9694
105,99.68,39.624,0.9959,1.0,5.1851,0.0,0.0,0.873,0.95
106,60.6955,63.4759,0.9989,1.0,5.2653,0.0,0.0,0.9354,0.994
107,100.7568,145.267,0.9996,1.0,5.3766,0.0,0.0,0.9658,0.9924
108,82.9751,58.2186,0.9997,1.0,5.4625,0.0,0.0,0.9872,0.993
109,147.9036,161.4507,0.9997,1.0,5.0742,0.0,0.0,0.9742,0.9908
110,66.4561,112.4977,0.9721,1.0,5.0837,0.0,0.0,0.8128,0.8948
111,26.6146,48.6284,0.9969,1.0,5.3268,0.0,0.0,0.8964,0.9744
112,168.0886,149.7308,0.9998,1.0,5.353,0.0,0.0,0.988,0.99
113,284.2267,267.7608,0.9998,1.0,5.1818,0.0,0.0,0.9738,0.9796
114,224.4101,117.3252,0.9998,1.0,5.1183,0.0,0.0,0.979,0.9812
115,233.4549,94.293,0.9998,1.0,5.2309,0.0,0.0,0.993,0.9936
116,76.4221,170.2974,0.9998,1.0,5.3454,0.0,0.0,0.992,0.977
117,77.2604,101.4457,0.9989,1.0,5.2645,0.0,0.0,0.9222,0.9904
118,32.9263,43.3649,0.9963,1.0,5.2074,0.0,0.0,0.9408,0.9862
119,54.1141,127.9262,0.9978,1.0,5.2567,0.0,0.0,0.9158,0.9562
120,118.4476,138.921,0.9997,1.0,5.112,0.0,0.0,0.983,0.9896
121,63.9167,83.9118,0.9976,1.0,5.3008,0.0,0.0,0.9258,0.9814
122,14.2272,16.5696,0.9956,1.0,5.1738,0.0,0.0,0.888,0.9578
123,125.0703,55.8794,0.9997,1.0,5.3935,0.0,0.0,0.9814,0.9862
124,193.633,117.0021,0.9998,1.0,5.1976,0.0,0.0,0.9838,0.9862
125,184.0415,41.7739,0.9987,1.0,5.2993,0.0,0.0,0.956,0.9558
126,165.2206,83.252,0.9995,1.0,5.2668,0.0,0.0,0.9526,0.9562
