Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
80,136.4908,31.0211,0.9997,1.0,0.0,0.0,0.0,0.9772,0.977
81,214.8671,188.2001,0.9998,1.0,0.0,0.0,0.0,0.9896,0.993
82,173.5153,100.1774,0.9997,1.0,0.0,0.0,0.0,0.9564,0.9672
83,145.4034,104.7045,0.9995,1.0,0.0,0.0,0.0,0.9738,0.9822
84,244.0022,58.5123,0.9994,1.0,0.0,0.0,0.0,0.934,0.9572
85,9.2029,16.3616,0.9989,1.0,0.0,0.0,0.0,0.9742,0.991
86,149.02,109.335,0.9998,1.0,0.0,0.0,0.0,0.885,0.937
87,213.7926,224.1865,0.9998,1.0,0.0,0.0,0.0,0.9924,0.9944
88,222.9467,185.0546,0.9998,1.0,0.0,0.0,0.0,0.9494,0.9484
89,192.2091,201.8414,0.9996,1.0,0.0,0.0,0.0,0.991,0.9936
90,248.7702,96.2056,0.9997,1.0,0.0,0.0,0.0,0.9616,0.977
91,185.078,138.3488,0.9996,1.0,0.0,0.0,0.0,0.977,0.9784
92,66.6273,69.4287,0.9992,1.0,0.0,0.0,0.0,0.9728,0.9896
93,169.326,164.2032,0.9998,1.0,0.0,0.0,0.0,0.9882,0.9906
94,258.5656,312.2007,0.9998,1.0,0.0,0.0,0.0,0.9934,0.993
95,115.5995,172.3515,0.9997,1.0,0.0,0.0,0.0,0.9658,0.9614
96,229.8117,165.212,0.9997,1.0,0.0,0.0,0.0,0.9932,0.9962
97,170.1846,124.8031,0.9998,1.0,0.0,0.0,0.0,0.9794,0.976
98,179.2727,61.9488,0.9998,1.0,0.0,0.0,0.0,0.9784,0.9878
99,75.4618,81.4038,0.9997,1.0,0.0,0.0,0.0,0.979,0.9882
100,145.3954,113.5819,0.9994,1.0,0.0,0.0,0.0,0.9794,0.9906
101,193.262,109.763,0.9998,1.0,0.0,0.0,0.0,0.9672,0.9632
102,292.8458,71.0814,0.9997,1.0,0.0,0.0,0.0,0.9908,0.9914
103,252.218,89.4817,0.9999,1.0,0.0,0.0,0.0,0.9876,0.9802
104,76.1456,111.8818,0.9998,1.0,0.0,0.0,0.0,0.9824,0.9934
105,145.5682,120.6742,0.9996,1.0,0.0,0.0,0.0,0.9626,0.9686
106,193.5309,195.3654,0.9994,1.0,0.0,0.0,0.0,0.958,0.9876
107,158.4128,142.5763,0.9997,1.0,0.0,0.0,0.0,0.9776,0.9808
108,124.5119,176.861,0.9998,1.0,0.0,0.0,0.0,0.9928,0.992
109,196.8648,190.2108,0.9995,1.0,0.0,0.0,0.0,0.9632,0.9602
110,135.6245,177.4418,0.9996,1.0,0.0,0.0,0.0,0.9936,0.9952
111,194.472,66.4754,0.9996,1.0,0.0,0.0,0.0,0.9894,0.9812
112,190.6571,208.5152,0.9996,1.0,0.0,0.0,0.0,0.989,0.9896
113,247.561,244.0387,0.9984,1.0,0.0,0.0,0.0,0.7816,0.8042
114,156.3258,193.6458,0.9996,1.0,0.0,0.0,0.0,0.9486,0.9488
115,142.987,129.5907,0.9997,1.0,0.0,0.0,0.0,0.9356,0.965
116,219.8779,96.2632,0.9998,1.0,0.0,0.0,0.0,0.9848,0.9754
117,54.1013,35.8208,0.9995,1.0,0.0,0.0,0.0,0.9876,0.9894
118,202.3372,115.4062,0.9986,1.0,0.0,0.0,0.0,0.9458,0.9344
119,309.5444,152.5157,0.9997,1.0,0.0,0.0,0.0,0.9886,0.9816
120,159.5433,189.8236,0.9998,1.0,0.0,0.0,0.0,0.9866,0.979
121,179.4404,113.0229,0.9997,1.0,0.0,0.0,0.0,0.9858,0.9892
122,207.2089,355.0761,0.9998,1.0,0.0,0.0,0.0,0.9728,0.9806
123,54.7107,72.3475,0.9985,1.0,0.0,0.0,0.0,0.9756,0.987
124,190.0802,154.4341,0.9998,1.0,0.0,0.0,0.0,0.9476,0.9454
125,155.1894,135.8221,0.9998,1.0,0.0,0.0,0.0,0.987,0.987
126,33.8676,43.2691,0.9996,1.0,0.0,0.0,0.0,0.9668,0.9754
127,334.8648,149.1726,0.9999,1.0,0.0,0.0,0.0,0.9712,0.9596
128,186.8332,196.4999,0.9998,1.0,0.0,0.0,0.0,0.9662,0.9752
129,219.3815,144.1475,0.9982,1.0,0.0,0.0,0.0,0.9784,0.9856
130,121.3693,214.3606,0.9989,1.0,0.0,0.0,0.0,0.9892,0.9884
131,245.8233,88.764,0.9994,1.0,0.0,0.0,0.0,0.9906,0.9886
132,256.7763,231.0284,0.9995,1.0,0.0,0.0,0.0,0.9468,0.9572
