Qubit,T1,T2,gate_fidelity,preparation_fidelity,Readout_frequency,work_frequency,gate_duration,q0,q1
62,209.5661,311.6224,0.9998,1.0,4.8266,0.0,0.0,0.9908,0.9926
63,163.6563,51.8175,0.999,1.0,4.9386,0.0,0.0,0.982,0.9894
64,206.5435,220.5821,0.9998,1.0,4.8747,0.0,0.0,0.994,0.9976
65,246.3027,115.9578,0.9997,1.0,4.9585,0.0,0.0,0.9856,0.9904
66,191.9678,71.3368,0.9998,1.0,5.0603,0.0,0.0,0.9884,0.9854
67,203.3426,169.735,0.998,1.0,4.9482,0.0,0.0,0.9696,0.9948
68,255.6704,48.8243,0.9996,1.0,4.8764,0.0,0.0,0.8667,0.9433
69,253.6271,32.5478,0.9997,1.0,4.9264,0.0,0.0,0.9894,0.9964
70,195.1999,95.4752,0.9998,1.0,4.8312,0.0,0.0,0.9882,0.9884
71,225.5951,24.2007,0.9988,1.0,4.9828,0.0,0.0,0.9554,0.9552
72,120.5661,265.4321,0.9997,1.0,4.9578,0.0,0.0,0.943,0.9524
73,276.8269,219.6113,0.9997,1.0,4.9494,0.0,0.0,0.9858,0.9926
74,246.055,333.9722,0.9999,1.0,5.0843,0.0,0.0,0.9784,0.6452
75,254.8514,181.5146,0.9998,1.0,4.7539,0.0,0.0,0.983,0.9916
76,158.7523,480.6738,0.9997,1.0,4.6656,0.0,0.0,0.9892,0.9918
77,32.5574,204.3095,0.9998,1.0,4.8098,0.0,0.0,0.9914,0.9948
78,308.732,264.4573,0.9999,1.0,4.7517,0.0,0.0,0.9928,0.9944
79,126.9032,121.7729,0.9997,1.0,4.827,0.0,0.0,0.983,0.9898
80,299.9462,188.1758,0.9999,1.0,4.9294,0.0,0.0,0.9916,0.9954
81,184.2908,95.2067,0.9997,1.0,4.8331,0.0,0.0,0.978,0.9892
82,199.887,302.1021,0.9998,1.0,5.0905,0.0,0.0,0.9522,0.932
83,87.0145,21.0136,0.9997,1.0,4.9934,0.0,0.0,0.9876,0.9864
84,143.9145,39.1519,0.9998,1.0,4.9112,0.0,0.0,0.9098,0.9022
85,109.6984,97.9923,0.9997,1.0,4.8761,0.0,0.0,0.8494,0.8738
86,126.282,174.3801,0.9997,1.0,4.9405,0.0,0.0,0.986,0.991
87,190.109,153.0315,0.9998,1.0,5.1079,0.0,0.0,0.9842,0.8542
88,236.5766,239.8673,0.9999,1.0,4.8641,0.0,0.0,0.9836,0.9904
89,181.7486,250.5322,0.9998,1.0,4.9262,0.0,0.0,0.983,0.992
90,163.0187,179.8519,0.9996,1.0,4.8936,0.0,0.0,0.9776,0.9846
91,229.9906,289.1092,0.9999,1.0,4.8783,0.0,0.0,0.9912,0.993
92,207.4308,185.6985,0.9998,1.0,4.8465,0.0,0.0,0.987,0.9902
93,163.6564,280.7724,0.9998,1.0,5.0055,0.0,0.0,0.991,0.9938
94,223.4814,136.2203,0.9995,1.0,4.9239,0.0,0.0,0.9858,0.9856
95,364.1782,340.6375,0.9998,1.0,4.845,0.0,0.0,0.993,0.9956
96,258.8719,23.9069,0.9997,1.0,4.9305,0.0,0.0,0.9848,0.9866
97,235.5769,229.1773,0.9998,1.0,4.8903,0.0,0.0,0.9854,0.988
98,216.8044,214.7315,0.9998,1.0,4.7849,0.0,0.0,0.9894,0.9948
99,216.3408,370.4504,0.9998,1.0,4.8522,0.0,0.0,0.9882,0.994
100,58.6133,56.3174,0.9976,1.0,4.9801,0.0,0.0,0.9238,0.9422
101,193.7844,147.9949,0.9997,1.0,4.7705,0.0,0.0,0.9806,0.9716
102,267.919,161.8654,0.9998,1.0,5.0437,0.0,0.0,0.985,0.8994
103,126.197,25.3875,0.9994,1.0,5.2386,0.0,0.0,0.9794,0.985
104,261.7933,311.0229,0.9998,1.0,4.8682,0.0,0.0,0.9922,0.9936
105,56.8773,24.2461,0.9991,1.0,4.9355,0.0,0.0,0.9916,0.995
106,121.7102,169.4607,0.9997,1.0,5.1167,0.0,0.0,0.9888,0.992
107,173.9832,70.2935,0.9996,1.0,5.0636,0.0,0.0,0.9786,0.978
108,240.8249,153.0661,0.9997,1.0,5.0968,0.0,0.0,0.95,0.9433
109,163.2174,176.7975,0.9998,1.0,5.0849,0.0,0.0,0.9902,0.9926
110,302.1638,155.7326,0.9995,1.0,4.8972,0.0,0.0,0.969,0.9782
111,260.1936,123.596,0.9998,1.0,4.9149,0.0,0.0,0.9862,0.9872
112,137.2106,138.8634,0.9963,1.0,4.9451,0.0,0.0,0.8933,0.9933
113,187.0271,61.4698,0.9999,1.0,4.9565,0.0,0.0,0.9818,0.9748
114,184.8091,401.1827,0.9998,1.0,4.6715,0.0,0.0,0.958,0.9784
115,199.0177,148.5855,0.9997,1.0,4.7969,0.0,0.0,0.9274,0.9836
116,298.1003,283.7748,0.9998,1.0,4.9406,0.0,0.0,0.99,0.9908
117,147.7318,236.3186,0.9997,1.0,5.0796,0.0,0.0,0.9904,0.9946
118,106.6599,93.941,0.9998,1.0,4.7,0.0,0.0,0.9902,0.994
119,165.6657,192.0847,0.9997,1.0,5.159,0.0,0.0,0.981,0.9934
120,149.0603,169.1388,0.9997,1.0,5.0551,0.0,0.0,0.9904,0.9932
121,228.191,188.6376,0.9998,1.0,4.8815,0.0,0.0,0.9886,0.9944
122,166.2606,116.2045,0.9997,1.0,5.0253,0.0,0.0,0.9892,0.9914
123,99.4017,142.5143,0.9997,1.0,5.1081,0.0,0.0,0.9784,0.9948
124,71.6853,137.4231,0.9997,1.0,4.924,0.0,0.0,0.9936,0.9952
125,48.048,88.7964,0.9996,1.0,5.0016,0.0,0.0,0.9882,0.9934
126,242.291,197.5114,0.9991,1.0,4.9171,0.0,0.0,0.9864,0.995
